;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-16, 00:28:46.448
;Uptime, 4,sec,  Vbat, 1344, mv, EOL, 1100, mv
;SampleRate, 100,Hz
;Deadband, 0, counts
;DeadbandTimeout, 15.000,sec
;Time, Ax, Ay, Az
7.314617,1103,574,-2263
7.324617,1110,610,-2098
7.334354,1048,985,-1772
7.344122,949,1494,-1208
7.353890,778,1787,-1041
7.363658,591,1689,-1395
7.373658,426,1403,-1595
7.383426,242,1303,-1624
7.393194,124,1330,-1463
7.402962,99,1323,-1238
7.412731,87,1273,-1031
7.422731,28,1185,-1097
7.432499,58,1073,-1041
7.442267,12,1278,-615
7.452004,92,1249,-843
7.461772,955,653,-245
7.471772,1605,612,987
7.481540,1289,969,51
7.491308,1064,598,-1261
7.501076,1326,442,-1611
7.510845,1503,1431,-874
7.520845,1233,1442,1371
7.530613,949,994,1508
7.540381,894,1737,-581
7.549811,858,2101,-1454
7.559945,915,1599,-1490
7.569713,1008,796,-1695
7.579713,998,469,-1724
7.589481,921,678,-1445
7.599249,857,523,-791
7.609017,889,480,105
7.618785,890,1024,-54
7.628785,799,1294,-956
7.638553,1062,790,-1093
7.648321,1551,426,-745
7.658089,1681,801,-434
7.667857,1571,1058,-379
7.677857,1524,855,-608
7.687626,1765,371,-986
7.697394,1930,305,-1291
7.707162,1858,760,-981
7.716930,2014,835,-768
7.726930,1992,844,-893
7.736698,1649,1058,-825
7.746466,1223,1005,-1688
7.756234,819,796,-2075
7.765972,796,962,-1083
7.775972,892,1128,-924
7.785740,990,1087,-1061
7.795508,1192,1115,-831
7.805276,1239,1098,-791
7.815044,1280,1049,-797
7.825044,1367,1051,-834
7.834812,1280,1107,-852
7.844580,1281,1133,-908
7.854348,1458,1096,-941
7.864116,1599,987,-881
7.874116,1678,855,-868
7.883854,1692,830,-863
7.893622,1767,876,-808
7.903390,1792,855,-693
7.913158,1715,865,-593
7.923158,1762,1005,-586
7.932926,1740,1158,-563
7.942694,1469,1231,-508
7.952462,1201,1262,-324
7.962230,1465,1376,-302
7.972230,1799,1465,-502
7.981998,1414,1419,-299
7.991766,1026,1451,41
8.001534,1032,1624,189
8.011272,1003,1776,205
8.021272,962,1871,7
8.031040,967,1949,-143
8.040808,1001,1971,-109
8.050576,1062,1865,-36
8.060344,998,1628,119
8.070344,967,1487,167
