;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-15, 18:24:25.411
;Uptime, 4,sec,  Vbat, 1218, mv, EOL, 1100, mv
;SampleRate, 50,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0.000,sec
;Time, Ax, Ay, Az
18.4616,-2165,-272,-652
18.24150,-2138,-309,-659
18.43683,-2098,-175,-324
18.63186,-1873,-247,96
18.82720,-1900,-433,282
18.102254,-2207,-350,153
18.122254,-2184,-186,-38
18.141757,-1925,-245,82
18.161291,-1691,-295,437
18.180794,-1709,-283,680
18.200328,-2011,-267,824
18.219861,-2057,-190,985
18.239364,-1877,-109,919
18.258898,-1809,-113,685
18.278432,-1729,-217,780
18.298432,-1659,-211,1119
18.317935,-1845,-115,1233
18.337469,-1923,-84,1221
18.357002,-1625,-8,1339
18.376506,-1415,-65,1496
18.396039,-1381,-197,1637
18.415542,-1486,-102,1705
18.435076,-1459,-88,1433
18.454610,-997,-213,1135
18.474610,-833,-192,1412
18.494113,-1004,-227,1614
18.513647,-945,-304,1556
18.533150,-936,-174,1871
18.552684,-922,-163,1896
18.572217,-772,-252,1565
18.591720,-634,-224,1624
18.611254,-586,-242,1749
18.630757,-902,-43,1962
18.650757,-1056,64,2155
18.670291,-666,-227,1896
18.689825,-536,-306,1765
18.709328,-570,-213,1858
18.728862,-418,-218,1896
18.748365,-534,-192,1921
18.767898,-595,-252,2117
18.787432,-629,-359,2447
18.806935,-781,-183,2289
18.826935,-327,-13,1733
18.846469,46,37,1433
18.865972,21,76,1574
18.885506,366,-327,2140
18.905040,583,-602,2326
18.924543,707,-343,1874
18.944076,869,-120,1637
18.963580,814,85,1481
18.983113,1133,73,1419
19.3113,1260,-61,1617
19.22647,974,-47,1633
19.42150,1085,-68,1514
19.61684,1512,5,1369
19.81217,1655,69,1308
19.100721,1399,17,1331
19.120254,1473,89,1030
19.139788,1855,139,692
19.159291,1912,44,765
19.179291,1823,7,935
19.198825,1842,24,792
19.218359,1749,103,328
19.237862,1928,103,60
19.257395,2287,-24,205
19.276929,2140,64,116
19.296463,1930,173,-215
19.315966,1996,80,-231
19.335500,2165,7,-283
19.355500,2242,8,-504
19.375033,1953,96,-525
19.394537,1685,173,-611
19.414070,1972,78,-940
19.433604,2153,-49,-834
19.453138,1837,7,-565
