;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-15, 16:29:11.412
;Uptime, 4,sec,  Vbat, 1412, mv, EOL, 1100, mv
;SampleRate, 100,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0.000,sec
;Time, Ax, Ay, Az
7.474404,-2,1996,292
7.484050,-11,1997,303
7.494050,-9,2006,305
7.503696,-2,2006,296
7.513372,-2,2003,307
7.523018,-4,2014,316
7.532695,0,2019,305
7.542695,0,2005,292
7.552341,-4,2003,289
7.561987,-2,2010,299
7.571663,-2,2005,294
7.581705,0,1996,285
7.591015,1,2001,299
7.601015,0,2015,296
7.610661,0,2006,289
7.620337,3,1999,301
7.629983,3,2014,301
7.639629,0,2019,299
7.649629,-2,2014,305
7.659306,1,2010,299
7.668952,3,2010,299
7.678628,-4,2005,298
7.688274,-9,2001,292
7.698274,-6,2010,301
7.707920,-6,2008,294
7.717597,-2,1999,282
7.727243,-2,2008,301
7.736919,-4,2017,317
7.746919,0,2012,301
7.756565,0,2010,299
7.766211,-2,2014,296
7.775888,-2,2008,287
7.785534,0,2006,294
7.795534,-2,2014,301
7.805210,-9,2010,305
7.814856,-4,2008,303
7.824502,1,2014,305
7.834179,-6,2010,307
7.844179,-6,2010,296
7.853825,-4,2001,294
7.863471,-2,1996,287
7.873147,0,2001,289
7.882793,-11,1999,303
7.892793,-8,2006,296
7.902470,0,2012,285
7.912116,-2,2008,289
7.921792,-2,2008,287
7.931438,0,2006,289
7.941438,-4,2008,291
7.951115,-4,2008,289
7.960761,0,2012,301
7.970407,-8,2010,308
7.980083,-8,2003,301
7.990083,3,2003,301
7.999729,-2,2005,307
8.9375,0,2005,303
8.19052,-2,2012,301
8.28698,-13,2012,310
8.38698,-6,2005,301
8.48374,1,2010,289
8.58020,-2,2003,296
8.67697,-4,1996,310
8.77343,0,2006,310
8.87343,0,1999,298
8.96989,-6,1994,296
8.106666,5,2015,292
8.116312,1,2015,282
8.125958,-11,2001,291
8.135958,0,2010,303
8.145634,3,2014,305
8.155280,-4,2006,299
8.164957,0,2008,299
8.174603,1,2006,303
8.184603,0,2003,296
8.194249,-2,2014,301
8.203925,-11,2003,308
8.213571,-6,2001,294
8.223248,8,2017,305
8.233248,-2,2001,310
8.242894,-8,1990,305
8.252570,1,2005,310
8.262216,-2,2005,301
8.271893,0,2001,307
8.281893,-2,2014,312
8.291539,-11,2017,301
8.301215,-6,2012,292
8.310861,0,2010,289
8.320507,1,2006,292
8.330507,3,2005,291
8.340184,0,2005,292
8.349830,-4,2005,291
8.359506,-6,2005,298
8.369152,-2,2003,310
8.379152,1,2001,294
8.388798,-4,2005,292
8.398475,-11,2008,305
8.408121,-8,2012,292
8.417797,-6,2008,299
8.427797,-8,2001,319
8.437443,0,2006,296
8.447089,-2,2014,283
8.456766,-4,2015,305
8.466412,0,2014,307
8.476412,-4,2003,303
8.486088,0,1994,308
8.495734,-2,1996,310
8.505411,-6,2001,316
8.515057,0,2010,317
8.525057,-8,2014,310
8.534733,-6,2006,303
8.544379,0,2010,296
8.554025,0,2015,289
8.563702,-2,2008,307
8.573702,-6,2012,314
8.583348,-4,2008,291
8.592994,-2,2001,301
8.602670,1,2014,319
8.612316,7,2014,307
8.622316,0,2001,308
8.631993,-2,2005,305
8.641639,5,2012,291
8.651315,0,2010,301
8.660961,-6,2012,312
8.670961,-4,2010,307
8.680607,-2,1999,299
8.690284,1,2006,285
8.699930,3,2010,289
8.709606,1,2010,305
8.719606,0,2022,301
8.729252,-2,2014,296
8.738898,-8,2003,301
8.748575,0,2012,301
8.758221,8,2015,301
8.768221,1,2008,305
8.777867,-2,2006,291
8.787543,-4,1997,289
8.797189,-2,1997,303
8.806835,8,2003,305
8.816835,1,2005,308
8.826512,-2,2010,314
8.836158,-4,2001,301
8.845834,-2,2003,289
8.855480,7,2014,294
8.865480,-6,2008,307
8.875126,-15,2008,301
8.884772,-6,2008,296
8.894449,-4,2005,303
8.904095,-6,2008,303
8.914095,-4,2012,291
8.923771,1,2005,289
8.933417,1,2005,299
8.943063,0,2008,305
8.952740,-4,2001,314
8.962740,-4,2003,310
8.972386,1,2010,291
8.982032,-8,2014,294
8.991708,-13,2008,298
9.1354,-2,2001,296
9.11354,-4,2003,307
9.21000,3,2008,303
9.30677,5,2008,296
9.40323,-2,2006,299
9.49969,0,2006,301
9.59969,1,2003,287
9.69645,0,2001,291
9.79291,-2,2014,319
9.88937,-6,2014,310
9.98614,-4,2001,301
9.108614,0,2006,314
9.118260,0,2006,301
9.127936,-4,1999,289
9.137582,-2,2008,291
9.147259,5,2017,285
9.157259,5,2010,289
9.166905,19,1992,296
9.176551,14,1989,298
9.186227,-13,1997,291
9.195873,-4,2003,291
9.205873,1,2012,301
9.215519,-4,2015,299
9.225196,3,2001,296
9.234842,1,2001,314
9.244518,-6,2008,316
9.254518,3,2008,292
9.264164,3,2014,307
9.273841,-2,2008,317
9.283487,0,1994,294
9.293133,-6,1999,296
9.303133,-4,2015,312
9.312809,3,2006,294
9.322455,0,2008,289
9.332132,-2,2022,305
9.341778,3,2014,299
9.351778,-2,2001,291
9.361424,-4,1994,299
9.371100,0,1994,310
9.380746,-2,1997,299
9.390423,-2,1997,291
9.400423,-8,1999,292
9.410069,-8,2005,298
9.419715,-4,2015,305
9.429391,-8,2010,303
9.439037,-4,1990,301
9.449037,0,2001,303
9.458714,-6,2010,294
9.468360,-6,1992,287
9.478006,0,1989,292
9.487682,0,1999,303
9.497682,0,2005,299
9.507328,-4,2008,292
9.517005,-8,2006,299
9.526651,0,2008,312
9.536297,1,2006,307
9.546297,-4,2003,296
9.555973,3,2003,303
9.565619,5,2001,292
9.575296,0,2005,292
9.584604,0,2006,314
9.594677,-2,2006,316
9.604677,0,2012,299
9.614323,3,2010,292
9.623999,-8,1996,333
9.633645,-15,1996,348
9.643322,-4,2014,282
9.653322,-4,2022,274
9.662968,3,2008,324
9.672645,8,2019,287
9.682291,-2,2012,264
9.691937,5,1981,303
9.701937,-4,2003,280
9.711613,-61,2028,287
9.721259,-72,1976,466
9.730936,21,2022,267
9.740582,51,2174,-122
9.750582,78,2067,189
9.760228,112,2010,423
9.769904,42,2158,285
9.779550,74,2122,349
9.789227,21,2105,449
9.799227,-174,2174,574
9.808873,-138,2053,667
9.818549,-52,1992,614
9.828195,-50,2103,583
9.837841,-142,2081,608
9.847841,-325,1997,589
9.857518,-425,2021,507
9.867164,-550,1915,458
9.876810,-770,1655,487
9.886486,-941,1798,358
9.896486,-899,1967,235
9.906132,-836,1605,464
9.915809,-991,1394,665
9.925455,-1120,1392,658
9.935101,-1127,1269,740
9.945101,-1133,1223,778
9.954777,-1193,1251,639
9.964423,-1281,1256,649
